id,tokens,ner_tags,text,tokens_tags,ner_text,prompts
4128,"['The' 'hostages' 'were' 'held' 'in' 'a' 'house' 'in' 'or' 'near' 'Grozny'
 'which' 'was' 'bombarded' 'regularly' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Location', 'O', 'O', 'O', 'O', 'O']",The hostages were held in a house in or near Grozny which was bombarded regularly .,"['The(O)', 'hostages(O)', 'were(O)', 'held(O)', 'in(O)', 'a(O)', 'house(O)', 'in(O)', 'or(O)', 'near(O)', 'Grozny(B-Location)', 'which(O)', 'was(O)', 'bombarded(O)', 'regularly(O)', '.(O)']",The(O) hostages(O) were(O) held(O) in(O) a(O) house(O) in(O) or(O) near(O) Grozny(B-Location) which(O) was(O) bombarded(O) regularly(O) .(O),"Input: The hostages were held in a house in or near Grozny which was bombarded regularly .
Output: The(O) hostages(O) were(O) held(O) in(O) a(O) house(O) in(O) or(O) near(O) Grozny(B-Location) which(O) was(O) bombarded(O) regularly(O) .(O)"
177,"['When' 'asked' 'whether' 'the' 'three' 'guards' 'would' 'travel' 'back'
 'to' 'Kandahar' 'or' 'the' 'Afghan' 'capital' 'Kabul' ',' 'the' 'embassy'
 'official' 'said' ':' '""' 'That' 'has' 'not' 'been' 'decided' ',' 'but'
 'possibly' 'Kandahar' '.' '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Location', 'O', 'O', 'B-Miscellaneous', 'O', 'B-Location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Location', 'O', 'O']","When asked whether the three guards would travel back to Kandahar or the Afghan capital Kabul , the embassy official said : "" That has not been decided , but possibly Kandahar . ""","['When(O)', 'asked(O)', 'whether(O)', 'the(O)', 'three(O)', 'guards(O)', 'would(O)', 'travel(O)', 'back(O)', 'to(O)', 'Kandahar(B-Location)', 'or(O)', 'the(O)', 'Afghan(B-Miscellaneous)', 'capital(O)', 'Kabul(B-Location)', ',(O)', 'the(O)', 'embassy(O)', 'official(O)', 'said(O)', ':(O)', '""(O)', 'That(O)', 'has(O)', 'not(O)', 'been(O)', 'decided(O)', ',(O)', 'but(O)', 'possibly(O)', 'Kandahar(B-Location)', '.(O)', '""(O)']","When(O) asked(O) whether(O) the(O) three(O) guards(O) would(O) travel(O) back(O) to(O) Kandahar(B-Location) or(O) the(O) Afghan(B-Miscellaneous) capital(O) Kabul(B-Location) ,(O) the(O) embassy(O) official(O) said(O) :(O) ""(O) That(O) has(O) not(O) been(O) decided(O) ,(O) but(O) possibly(O) Kandahar(B-Location) .(O) ""(O)","Input: When asked whether the three guards would travel back to Kandahar or the Afghan capital Kabul , the embassy official said : "" That has not been decided , but possibly Kandahar . ""
Output: When(O) asked(O) whether(O) the(O) three(O) guards(O) would(O) travel(O) back(O) to(O) Kandahar(B-Location) or(O) the(O) Afghan(B-Miscellaneous) capital(O) Kabul(B-Location) ,(O) the(O) embassy(O) official(O) said(O) :(O) ""(O) That(O) has(O) not(O) been(O) decided(O) ,(O) but(O) possibly(O) Kandahar(B-Location) .(O) ""(O)"
257,"['Jul' '31' ',' '1996' 'Jan' '31' ',' '1996']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Jul 31 , 1996 Jan 31 , 1996","['Jul(O)', '31(O)', ',(O)', '1996(O)', 'Jan(O)', '31(O)', ',(O)', '1996(O)']","Jul(O) 31(O) ,(O) 1996(O) Jan(O) 31(O) ,(O) 1996(O)","Input: Jul 31 , 1996 Jan 31 , 1996
Output: Jul(O) 31(O) ,(O) 1996(O) Jan(O) 31(O) ,(O) 1996(O)"
11454,"['Above-normal' 'summer' 'rainfall' 'in' 'the' 'U.S.' 'High' 'Plains'
 'has' 'produced' 'near-ideal' 'conditions' 'for' 'planting' 'the' '1997'
 'hard' 'red' 'winter' 'wheat' 'crop' ',' 'analysts' 'said' 'Wednesday'
 '.']","['O', 'O', 'O', 'O', 'O', 'B-Location', 'B-Location', 'I-Location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Above-normal summer rainfall in the U.S. High Plains has produced near-ideal conditions for planting the 1997 hard red winter wheat crop , analysts said Wednesday .","['Above-normal(O)', 'summer(O)', 'rainfall(O)', 'in(O)', 'the(O)', 'U.S.(B-Location)', 'High(B-Location)', 'Plains(I-Location)', 'has(O)', 'produced(O)', 'near-ideal(O)', 'conditions(O)', 'for(O)', 'planting(O)', 'the(O)', '1997(O)', 'hard(O)', 'red(O)', 'winter(O)', 'wheat(O)', 'crop(O)', ',(O)', 'analysts(O)', 'said(O)', 'Wednesday(O)', '.(O)']","Above-normal(O) summer(O) rainfall(O) in(O) the(O) U.S.(B-Location) High(B-Location) Plains(I-Location) has(O) produced(O) near-ideal(O) conditions(O) for(O) planting(O) the(O) 1997(O) hard(O) red(O) winter(O) wheat(O) crop(O) ,(O) analysts(O) said(O) Wednesday(O) .(O)","Input: Above-normal summer rainfall in the U.S. High Plains has produced near-ideal conditions for planting the 1997 hard red winter wheat crop , analysts said Wednesday .
Output: Above-normal(O) summer(O) rainfall(O) in(O) the(O) U.S.(B-Location) High(B-Location) Plains(I-Location) has(O) produced(O) near-ideal(O) conditions(O) for(O) planting(O) the(O) 1997(O) hard(O) red(O) winter(O) wheat(O) crop(O) ,(O) analysts(O) said(O) Wednesday(O) .(O)"
4323,['WASHINGTON' '1996-08-24'],"['B-Location', 'O']",WASHINGTON 1996-08-24,"['WASHINGTON(B-Location)', '1996-08-24(O)']",WASHINGTON(B-Location) 1996-08-24(O),"Input: WASHINGTON 1996-08-24
Output: WASHINGTON(B-Location) 1996-08-24(O)"
14028,"['74' ',' 'Peter' ""O'Malley"" '(' 'Australia' ')' '71' '73' '75']","['O', 'O', 'B-Person', 'I-Person', 'O', 'B-Location', 'O', 'O', 'O', 'O']","74 , Peter O'Malley ( Australia ) 71 73 75","['74(O)', ',(O)', 'Peter(B-Person)', ""O'Malley(I-Person)"", '((O)', 'Australia(B-Location)', ')(O)', '71(O)', '73(O)', '75(O)']","74(O) ,(O) Peter(B-Person) O'Malley(I-Person) ((O) Australia(B-Location) )(O) 71(O) 73(O) 75(O)","Input: 74 , Peter O'Malley ( Australia ) 71 73 75
Output: 74(O) ,(O) Peter(B-Person) O'Malley(I-Person) ((O) Australia(B-Location) )(O) 71(O) 73(O) 75(O)"
7838,['Delivery' 'Date' ':' '08/29/1996'],"['O', 'O', 'O', 'O']",Delivery Date : 08/29/1996,"['Delivery(O)', 'Date(O)', ':(O)', '08/29/1996(O)']",Delivery(O) Date(O) :(O) 08/29/1996(O),"Input: Delivery Date : 08/29/1996
Output: Delivery(O) Date(O) :(O) 08/29/1996(O)"
3236,"['Students' 'at' 'South' 'Korea' ""'s"" 'Yonsei' 'University' 'threw' 'more'
 'than' 'just' 'ordinary' 'rocks' 'at' 'riot' 'police' '--' 'some' 'were'
 'samples' 'that' 'the' 'geology' 'department' 'had' 'taken' '30' 'years'
 'to' 'collect' ',' 'newspapers' 'reported' 'on' 'Friday' '.']","['O', 'O', 'B-Location', 'I-Location', 'O', 'B-Organization', 'I-Organization', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Students at South Korea 's Yonsei University threw more than just ordinary rocks at riot police -- some were samples that the geology department had taken 30 years to collect , newspapers reported on Friday .","['Students(O)', 'at(O)', 'South(B-Location)', 'Korea(I-Location)', ""'s(O)"", 'Yonsei(B-Organization)', 'University(I-Organization)', 'threw(O)', 'more(O)', 'than(O)', 'just(O)', 'ordinary(O)', 'rocks(O)', 'at(O)', 'riot(O)', 'police(O)', '--(O)', 'some(O)', 'were(O)', 'samples(O)', 'that(O)', 'the(O)', 'geology(O)', 'department(O)', 'had(O)', 'taken(O)', '30(O)', 'years(O)', 'to(O)', 'collect(O)', ',(O)', 'newspapers(O)', 'reported(O)', 'on(O)', 'Friday(O)', '.(O)']","Students(O) at(O) South(B-Location) Korea(I-Location) 's(O) Yonsei(B-Organization) University(I-Organization) threw(O) more(O) than(O) just(O) ordinary(O) rocks(O) at(O) riot(O) police(O) --(O) some(O) were(O) samples(O) that(O) the(O) geology(O) department(O) had(O) taken(O) 30(O) years(O) to(O) collect(O) ,(O) newspapers(O) reported(O) on(O) Friday(O) .(O)","Input: Students at South Korea 's Yonsei University threw more than just ordinary rocks at riot police -- some were samples that the geology department had taken 30 years to collect , newspapers reported on Friday .
Output: Students(O) at(O) South(B-Location) Korea(I-Location) 's(O) Yonsei(B-Organization) University(I-Organization) threw(O) more(O) than(O) just(O) ordinary(O) rocks(O) at(O) riot(O) police(O) --(O) some(O) were(O) samples(O) that(O) the(O) geology(O) department(O) had(O) taken(O) 30(O) years(O) to(O) collect(O) ,(O) newspapers(O) reported(O) on(O) Friday(O) .(O)"
9745,"['OFFICIAL' 'RESULTS' 'OF' 'THE' 'OCTOBER' '16' ',' '1994' 'GENERAL'
 'ELECTION' ':']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","OFFICIAL RESULTS OF THE OCTOBER 16 , 1994 GENERAL ELECTION :","['OFFICIAL(O)', 'RESULTS(O)', 'OF(O)', 'THE(O)', 'OCTOBER(O)', '16(O)', ',(O)', '1994(O)', 'GENERAL(O)', 'ELECTION(O)', ':(O)']","OFFICIAL(O) RESULTS(O) OF(O) THE(O) OCTOBER(O) 16(O) ,(O) 1994(O) GENERAL(O) ELECTION(O) :(O)","Input: OFFICIAL RESULTS OF THE OCTOBER 16 , 1994 GENERAL ELECTION :
Output: OFFICIAL(O) RESULTS(O) OF(O) THE(O) OCTOBER(O) 16(O) ,(O) 1994(O) GENERAL(O) ELECTION(O) :(O)"
7183,['SV' 'Salzburg' '6' '4' '2' '0' '8' '1' '14'],"['B-Organization', 'I-Organization', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",SV Salzburg 6 4 2 0 8 1 14,"['SV(B-Organization)', 'Salzburg(I-Organization)', '6(O)', '4(O)', '2(O)', '0(O)', '8(O)', '1(O)', '14(O)']",SV(B-Organization) Salzburg(I-Organization) 6(O) 4(O) 2(O) 0(O) 8(O) 1(O) 14(O),"Input: SV Salzburg 6 4 2 0 8 1 14
Output: SV(B-Organization) Salzburg(I-Organization) 6(O) 4(O) 2(O) 0(O) 8(O) 1(O) 14(O)"
10816,"['Owens' ""'s"" 'widow' 'Ruth' 'is' 'not' 'well' 'enough' 'to' 'attend'
 'but' 'a' 'message' 'from' 'her' 'will' 'be' 'read' 'out' 'during' 'the'
 'meeting' 'and' 'one' 'of' 'the' 'sprinter' ""'s"" 'relatives' 'is'
 'expected' 'to' 'attend' '.']","['B-Person', 'O', 'O', 'B-Person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Owens 's widow Ruth is not well enough to attend but a message from her will be read out during the meeting and one of the sprinter 's relatives is expected to attend .,"['Owens(B-Person)', ""'s(O)"", 'widow(O)', 'Ruth(B-Person)', 'is(O)', 'not(O)', 'well(O)', 'enough(O)', 'to(O)', 'attend(O)', 'but(O)', 'a(O)', 'message(O)', 'from(O)', 'her(O)', 'will(O)', 'be(O)', 'read(O)', 'out(O)', 'during(O)', 'the(O)', 'meeting(O)', 'and(O)', 'one(O)', 'of(O)', 'the(O)', 'sprinter(O)', ""'s(O)"", 'relatives(O)', 'is(O)', 'expected(O)', 'to(O)', 'attend(O)', '.(O)']",Owens(B-Person) 's(O) widow(O) Ruth(B-Person) is(O) not(O) well(O) enough(O) to(O) attend(O) but(O) a(O) message(O) from(O) her(O) will(O) be(O) read(O) out(O) during(O) the(O) meeting(O) and(O) one(O) of(O) the(O) sprinter(O) 's(O) relatives(O) is(O) expected(O) to(O) attend(O) .(O),"Input: Owens 's widow Ruth is not well enough to attend but a message from her will be read out during the meeting and one of the sprinter 's relatives is expected to attend .
Output: Owens(B-Person) 's(O) widow(O) Ruth(B-Person) is(O) not(O) well(O) enough(O) to(O) attend(O) but(O) a(O) message(O) from(O) her(O) will(O) be(O) read(O) out(O) during(O) the(O) meeting(O) and(O) one(O) of(O) the(O) sprinter(O) 's(O) relatives(O) is(O) expected(O) to(O) attend(O) .(O)"
10302,['Russia' 'and' 'Brazil' 'drew' '2-2'],"['B-Location', 'O', 'B-Location', 'O', 'O']",Russia and Brazil drew 2-2,"['Russia(B-Location)', 'and(O)', 'Brazil(B-Location)', 'drew(O)', '2-2(O)']",Russia(B-Location) and(O) Brazil(B-Location) drew(O) 2-2(O),"Input: Russia and Brazil drew 2-2
Output: Russia(B-Location) and(O) Brazil(B-Location) drew(O) 2-2(O)"
12041,['Dividend' '(' 'H.K.' 'cents' ')' '18.0' 'vs' '18.0'],"['O', 'O', 'B-Location', 'O', 'O', 'O', 'O', 'O']",Dividend ( H.K. cents ) 18.0 vs 18.0,"['Dividend(O)', '((O)', 'H.K.(B-Location)', 'cents(O)', ')(O)', '18.0(O)', 'vs(O)', '18.0(O)']",Dividend(O) ((O) H.K.(B-Location) cents(O) )(O) 18.0(O) vs(O) 18.0(O),"Input: Dividend ( H.K. cents ) 18.0 vs 18.0
Output: Dividend(O) ((O) H.K.(B-Location) cents(O) )(O) 18.0(O) vs(O) 18.0(O)"
4433,"['The' 'container' 'was' 'on' 'its' 'way' 'to' 'Romania' 'via' 'the'
 'former' 'Yugoslavia' 'from' 'Singapore' 'and' 'was' 'the' 'biggest'
 'drugs' 'haul' 'in' 'Malta' ',' 'police' 'said' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Location', 'O', 'O', 'O', 'B-Location', 'O', 'B-Location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Location', 'O', 'O', 'O', 'O']","The container was on its way to Romania via the former Yugoslavia from Singapore and was the biggest drugs haul in Malta , police said .","['The(O)', 'container(O)', 'was(O)', 'on(O)', 'its(O)', 'way(O)', 'to(O)', 'Romania(B-Location)', 'via(O)', 'the(O)', 'former(O)', 'Yugoslavia(B-Location)', 'from(O)', 'Singapore(B-Location)', 'and(O)', 'was(O)', 'the(O)', 'biggest(O)', 'drugs(O)', 'haul(O)', 'in(O)', 'Malta(B-Location)', ',(O)', 'police(O)', 'said(O)', '.(O)']","The(O) container(O) was(O) on(O) its(O) way(O) to(O) Romania(B-Location) via(O) the(O) former(O) Yugoslavia(B-Location) from(O) Singapore(B-Location) and(O) was(O) the(O) biggest(O) drugs(O) haul(O) in(O) Malta(B-Location) ,(O) police(O) said(O) .(O)","Input: The container was on its way to Romania via the former Yugoslavia from Singapore and was the biggest drugs haul in Malta , police said .
Output: The(O) container(O) was(O) on(O) its(O) way(O) to(O) Romania(B-Location) via(O) the(O) former(O) Yugoslavia(B-Location) from(O) Singapore(B-Location) and(O) was(O) the(O) biggest(O) drugs(O) haul(O) in(O) Malta(B-Location) ,(O) police(O) said(O) .(O)"
753,"['Orioles' ""'"" 'bench' 'coach' 'Andy' 'Etchebarren' 'will' 'manage' 'the'
 'club' 'in' 'Johnson' ""'s"" 'absence' '.']","['B-Organization', 'O', 'O', 'O', 'B-Person', 'I-Person', 'O', 'O', 'O', 'O', 'O', 'B-Person', 'O', 'O', 'O']",Orioles ' bench coach Andy Etchebarren will manage the club in Johnson 's absence .,"['Orioles(B-Organization)', ""'(O)"", 'bench(O)', 'coach(O)', 'Andy(B-Person)', 'Etchebarren(I-Person)', 'will(O)', 'manage(O)', 'the(O)', 'club(O)', 'in(O)', 'Johnson(B-Person)', ""'s(O)"", 'absence(O)', '.(O)']",Orioles(B-Organization) '(O) bench(O) coach(O) Andy(B-Person) Etchebarren(I-Person) will(O) manage(O) the(O) club(O) in(O) Johnson(B-Person) 's(O) absence(O) .(O),"Input: Orioles ' bench coach Andy Etchebarren will manage the club in Johnson 's absence .
Output: Orioles(B-Organization) '(O) bench(O) coach(O) Andy(B-Person) Etchebarren(I-Person) will(O) manage(O) the(O) club(O) in(O) Johnson(B-Person) 's(O) absence(O) .(O)"
10889,"['Since' 'it' 'began' 'work' 'in' 'April' 'the' 'commission' 'has' 'been'
 'hearing' 'harrowing' 'tales' 'from' 'the' 'victims' 'of' 'apartheid-era'
 'abuses' ',' 'by' 'both' 'the' 'white' 'minority' 'regime' 'and' 'its'
 'opponents' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Since it began work in April the commission has been hearing harrowing tales from the victims of apartheid-era abuses , by both the white minority regime and its opponents .","['Since(O)', 'it(O)', 'began(O)', 'work(O)', 'in(O)', 'April(O)', 'the(O)', 'commission(O)', 'has(O)', 'been(O)', 'hearing(O)', 'harrowing(O)', 'tales(O)', 'from(O)', 'the(O)', 'victims(O)', 'of(O)', 'apartheid-era(O)', 'abuses(O)', ',(O)', 'by(O)', 'both(O)', 'the(O)', 'white(O)', 'minority(O)', 'regime(O)', 'and(O)', 'its(O)', 'opponents(O)', '.(O)']","Since(O) it(O) began(O) work(O) in(O) April(O) the(O) commission(O) has(O) been(O) hearing(O) harrowing(O) tales(O) from(O) the(O) victims(O) of(O) apartheid-era(O) abuses(O) ,(O) by(O) both(O) the(O) white(O) minority(O) regime(O) and(O) its(O) opponents(O) .(O)","Input: Since it began work in April the commission has been hearing harrowing tales from the victims of apartheid-era abuses , by both the white minority regime and its opponents .
Output: Since(O) it(O) began(O) work(O) in(O) April(O) the(O) commission(O) has(O) been(O) hearing(O) harrowing(O) tales(O) from(O) the(O) victims(O) of(O) apartheid-era(O) abuses(O) ,(O) by(O) both(O) the(O) white(O) minority(O) regime(O) and(O) its(O) opponents(O) .(O)"
6504,['LONDON' '1996-08-26'],"['B-Location', 'O']",LONDON 1996-08-26,"['LONDON(B-Location)', '1996-08-26(O)']",LONDON(B-Location) 1996-08-26(O),"Input: LONDON 1996-08-26
Output: LONDON(B-Location) 1996-08-26(O)"
9752,"['Armed' 'hijackers' 'believed' 'to' 'be' 'Iraqis' 'released' '140'
 'people' 'on' 'Tuesday' 'from' 'a' 'Sudan' 'Airways' 'plane' 'carrying'
 '199' 'passengers' 'and' 'crew' 'that' 'landed' 'in' 'London' 'after'
 'being' 'diverted' 'on' 'a' 'flight' 'from' 'Khartoum' 'to' 'Amman' ','
 'police' 'said' '.']","['O', 'O', 'O', 'O', 'O', 'B-Miscellaneous', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Organization', 'I-Organization', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Location', 'O', 'B-Location', 'O', 'O', 'O', 'O']","Armed hijackers believed to be Iraqis released 140 people on Tuesday from a Sudan Airways plane carrying 199 passengers and crew that landed in London after being diverted on a flight from Khartoum to Amman , police said .","['Armed(O)', 'hijackers(O)', 'believed(O)', 'to(O)', 'be(O)', 'Iraqis(B-Miscellaneous)', 'released(O)', '140(O)', 'people(O)', 'on(O)', 'Tuesday(O)', 'from(O)', 'a(O)', 'Sudan(B-Organization)', 'Airways(I-Organization)', 'plane(O)', 'carrying(O)', '199(O)', 'passengers(O)', 'and(O)', 'crew(O)', 'that(O)', 'landed(O)', 'in(O)', 'London(B-Location)', 'after(O)', 'being(O)', 'diverted(O)', 'on(O)', 'a(O)', 'flight(O)', 'from(O)', 'Khartoum(B-Location)', 'to(O)', 'Amman(B-Location)', ',(O)', 'police(O)', 'said(O)', '.(O)']","Armed(O) hijackers(O) believed(O) to(O) be(O) Iraqis(B-Miscellaneous) released(O) 140(O) people(O) on(O) Tuesday(O) from(O) a(O) Sudan(B-Organization) Airways(I-Organization) plane(O) carrying(O) 199(O) passengers(O) and(O) crew(O) that(O) landed(O) in(O) London(B-Location) after(O) being(O) diverted(O) on(O) a(O) flight(O) from(O) Khartoum(B-Location) to(O) Amman(B-Location) ,(O) police(O) said(O) .(O)","Input: Armed hijackers believed to be Iraqis released 140 people on Tuesday from a Sudan Airways plane carrying 199 passengers and crew that landed in London after being diverted on a flight from Khartoum to Amman , police said .
Output: Armed(O) hijackers(O) believed(O) to(O) be(O) Iraqis(B-Miscellaneous) released(O) 140(O) people(O) on(O) Tuesday(O) from(O) a(O) Sudan(B-Organization) Airways(I-Organization) plane(O) carrying(O) 199(O) passengers(O) and(O) crew(O) that(O) landed(O) in(O) London(B-Location) after(O) being(O) diverted(O) on(O) a(O) flight(O) from(O) Khartoum(B-Location) to(O) Amman(B-Location) ,(O) police(O) said(O) .(O)"
13227,"['Witnesses' 'said' 'wrecked' 'tanks' 'and' 'vehicles' 'littered' 'both'
 'sides' 'of' 'the' 'heavily-mined' 'road' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Witnesses said wrecked tanks and vehicles littered both sides of the heavily-mined road .,"['Witnesses(O)', 'said(O)', 'wrecked(O)', 'tanks(O)', 'and(O)', 'vehicles(O)', 'littered(O)', 'both(O)', 'sides(O)', 'of(O)', 'the(O)', 'heavily-mined(O)', 'road(O)', '.(O)']",Witnesses(O) said(O) wrecked(O) tanks(O) and(O) vehicles(O) littered(O) both(O) sides(O) of(O) the(O) heavily-mined(O) road(O) .(O),"Input: Witnesses said wrecked tanks and vehicles littered both sides of the heavily-mined road .
Output: Witnesses(O) said(O) wrecked(O) tanks(O) and(O) vehicles(O) littered(O) both(O) sides(O) of(O) the(O) heavily-mined(O) road(O) .(O)"
7476,"['The' 'train' 'was' 'derailed' 'when' 'a' 'corner' 'of' 'the' 'driver'
 ""'s"" 'compartment' 'caught' 'the' 'rear' 'of' 'the' 'truck' ',' 'the'
 'spokesman' 'said' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","The train was derailed when a corner of the driver 's compartment caught the rear of the truck , the spokesman said .","['The(O)', 'train(O)', 'was(O)', 'derailed(O)', 'when(O)', 'a(O)', 'corner(O)', 'of(O)', 'the(O)', 'driver(O)', ""'s(O)"", 'compartment(O)', 'caught(O)', 'the(O)', 'rear(O)', 'of(O)', 'the(O)', 'truck(O)', ',(O)', 'the(O)', 'spokesman(O)', 'said(O)', '.(O)']","The(O) train(O) was(O) derailed(O) when(O) a(O) corner(O) of(O) the(O) driver(O) 's(O) compartment(O) caught(O) the(O) rear(O) of(O) the(O) truck(O) ,(O) the(O) spokesman(O) said(O) .(O)","Input: The train was derailed when a corner of the driver 's compartment caught the rear of the truck , the spokesman said .
Output: The(O) train(O) was(O) derailed(O) when(O) a(O) corner(O) of(O) the(O) driver(O) 's(O) compartment(O) caught(O) the(O) rear(O) of(O) the(O) truck(O) ,(O) the(O) spokesman(O) said(O) .(O)"
