id,tokens,ner_tags,text,tokens_tags,ner_text,prompts
4226,"['But' 'Gcaleka' 'ran' 'into' 'trouble' 'as' 'soon' 'as' 'he' 'returned'
 'to' 'South' 'Africa' 'with' 'a' 'skull' 'he' 'found' 'in' 'a' 'cottage'
 'in' 'a' 'lonely' 'Highland' 'forest' 'near' 'Inverness' '.']","['O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O']",But Gcaleka ran into trouble as soon as he returned to South Africa with a skull he found in a cottage in a lonely Highland forest near Inverness .,"['But(O)', 'Gcaleka(B-PER)', 'ran(O)', 'into(O)', 'trouble(O)', 'as(O)', 'soon(O)', 'as(O)', 'he(O)', 'returned(O)', 'to(O)', 'South(B-LOC)', 'Africa(I-LOC)', 'with(O)', 'a(O)', 'skull(O)', 'he(O)', 'found(O)', 'in(O)', 'a(O)', 'cottage(O)', 'in(O)', 'a(O)', 'lonely(O)', 'Highland(B-LOC)', 'forest(O)', 'near(O)', 'Inverness(B-LOC)', '.(O)']",But(O) Gcaleka(B-PER) ran(O) into(O) trouble(O) as(O) soon(O) as(O) he(O) returned(O) to(O) South(B-LOC) Africa(I-LOC) with(O) a(O) skull(O) he(O) found(O) in(O) a(O) cottage(O) in(O) a(O) lonely(O) Highland(B-LOC) forest(O) near(O) Inverness(B-LOC) .(O),"Input: But Gcaleka ran into trouble as soon as he returned to South Africa with a skull he found in a cottage in a lonely Highland forest near Inverness .
Output: But(O) Gcaleka(B-PER) ran(O) into(O) trouble(O) as(O) soon(O) as(O) he(O) returned(O) to(O) South(B-LOC) Africa(I-LOC) with(O) a(O) skull(O) he(O) found(O) in(O) a(O) cottage(O) in(O) a(O) lonely(O) Highland(B-LOC) forest(O) near(O) Inverness(B-LOC) .(O)"
727,['Qualifier' 'vs.' 'Michael' 'Stich' '(' 'Germany' ')'],"['O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O']",Qualifier vs. Michael Stich ( Germany ),"['Qualifier(O)', 'vs.(O)', 'Michael(B-PER)', 'Stich(I-PER)', '((O)', 'Germany(B-LOC)', ')(O)']",Qualifier(O) vs.(O) Michael(B-PER) Stich(I-PER) ((O) Germany(B-LOC) )(O),"Input: Qualifier vs. Michael Stich ( Germany )
Output: Qualifier(O) vs.(O) Michael(B-PER) Stich(I-PER) ((O) Germany(B-LOC) )(O)"
10769,['Bastia' '4' '2' '2' '0' '4' '1' '8'],"['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Bastia 4 2 2 0 4 1 8,"['Bastia(B-ORG)', '4(O)', '2(O)', '2(O)', '0(O)', '4(O)', '1(O)', '8(O)']",Bastia(B-ORG) 4(O) 2(O) 2(O) 0(O) 4(O) 1(O) 8(O),"Input: Bastia 4 2 2 0 4 1 8
Output: Bastia(B-ORG) 4(O) 2(O) 2(O) 0(O) 4(O) 1(O) 8(O)"
12530,['SEATTLE' '69' '63' '.523' '5' '1/2'],"['B-ORG', 'O', 'O', 'O', 'O', 'O']",SEATTLE 69 63 .523 5 1/2,"['SEATTLE(B-ORG)', '69(O)', '63(O)', '.523(O)', '5(O)', '1/2(O)']",SEATTLE(B-ORG) 69(O) 63(O) .523(O) 5(O) 1/2(O),"Input: SEATTLE 69 63 .523 5 1/2
Output: SEATTLE(B-ORG) 69(O) 63(O) .523(O) 5(O) 1/2(O)"
328,"['69' 'Justin' 'Leonard' ',' 'Mark' 'Brooks']","['O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER']","69 Justin Leonard , Mark Brooks","['69(O)', 'Justin(B-PER)', 'Leonard(I-PER)', ',(O)', 'Mark(B-PER)', 'Brooks(I-PER)']","69(O) Justin(B-PER) Leonard(I-PER) ,(O) Mark(B-PER) Brooks(I-PER)","Input: 69 Justin Leonard , Mark Brooks
Output: 69(O) Justin(B-PER) Leonard(I-PER) ,(O) Mark(B-PER) Brooks(I-PER)"
5387,['COLORADO' '67' '63' '.515' '3' '1/2'],"['B-ORG', 'O', 'O', 'O', 'O', 'O']",COLORADO 67 63 .515 3 1/2,"['COLORADO(B-ORG)', '67(O)', '63(O)', '.515(O)', '3(O)', '1/2(O)']",COLORADO(B-ORG) 67(O) 63(O) .515(O) 3(O) 1/2(O),"Input: COLORADO 67 63 .515 3 1/2
Output: COLORADO(B-ORG) 67(O) 63(O) .515(O) 3(O) 1/2(O)"
6088,"['What' 'it' 'comes' 'down' 'to' 'is' 'this' ':' 'If' 'you' ""'re"" 'highly'
 'skilled' ',' 'you' ""'ll"" 'benefit' 'nicely' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","What it comes down to is this : If you 're highly skilled , you 'll benefit nicely .","['What(O)', 'it(O)', 'comes(O)', 'down(O)', 'to(O)', 'is(O)', 'this(O)', ':(O)', 'If(O)', 'you(O)', ""'re(O)"", 'highly(O)', 'skilled(O)', ',(O)', 'you(O)', ""'ll(O)"", 'benefit(O)', 'nicely(O)', '.(O)']","What(O) it(O) comes(O) down(O) to(O) is(O) this(O) :(O) If(O) you(O) 're(O) highly(O) skilled(O) ,(O) you(O) 'll(O) benefit(O) nicely(O) .(O)","Input: What it comes down to is this : If you 're highly skilled , you 'll benefit nicely .
Output: What(O) it(O) comes(O) down(O) to(O) is(O) this(O) :(O) If(O) you(O) 're(O) highly(O) skilled(O) ,(O) you(O) 'll(O) benefit(O) nicely(O) .(O)"
1031,"['Oppenheimer' 'Capital' 'LP' 'said' 'on' 'Thursday' 'it' 'will' 'review'
 'its' 'cash' 'distribution' 'rate' 'for' 'the' 'October' 'quarterly'
 'distribution' ',' 'assuming' 'continued' 'favorable' 'results' '.']","['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Oppenheimer Capital LP said on Thursday it will review its cash distribution rate for the October quarterly distribution , assuming continued favorable results .","['Oppenheimer(B-ORG)', 'Capital(I-ORG)', 'LP(I-ORG)', 'said(O)', 'on(O)', 'Thursday(O)', 'it(O)', 'will(O)', 'review(O)', 'its(O)', 'cash(O)', 'distribution(O)', 'rate(O)', 'for(O)', 'the(O)', 'October(O)', 'quarterly(O)', 'distribution(O)', ',(O)', 'assuming(O)', 'continued(O)', 'favorable(O)', 'results(O)', '.(O)']","Oppenheimer(B-ORG) Capital(I-ORG) LP(I-ORG) said(O) on(O) Thursday(O) it(O) will(O) review(O) its(O) cash(O) distribution(O) rate(O) for(O) the(O) October(O) quarterly(O) distribution(O) ,(O) assuming(O) continued(O) favorable(O) results(O) .(O)","Input: Oppenheimer Capital LP said on Thursday it will review its cash distribution rate for the October quarterly distribution , assuming continued favorable results .
Output: Oppenheimer(B-ORG) Capital(I-ORG) LP(I-ORG) said(O) on(O) Thursday(O) it(O) will(O) review(O) its(O) cash(O) distribution(O) rate(O) for(O) the(O) October(O) quarterly(O) distribution(O) ,(O) assuming(O) continued(O) favorable(O) results(O) .(O)"
4563,['First' 'race'],"['O', 'O']",First race,"['First(O)', 'race(O)']",First(O) race(O),"Input: First race
Output: First(O) race(O)"
4481,"['Mickelson' 'three-stroke' 'lead' 'was' 'cut' 'to' 'two' 'when' 'Mayfair'
 'birdied' 'the' 'course' ""'s"" 'only' 'easy' 'hole' ',' 'the' 'par' 'five'
 'second' 'hole' ',' 'while' 'Mickelson' 'three-putted' 'for' 'par' 'from'
 '25' 'feet' '.']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Mickelson three-stroke lead was cut to two when Mayfair birdied the course 's only easy hole , the par five second hole , while Mickelson three-putted for par from 25 feet .","['Mickelson(B-PER)', 'three-stroke(O)', 'lead(O)', 'was(O)', 'cut(O)', 'to(O)', 'two(O)', 'when(O)', 'Mayfair(B-PER)', 'birdied(O)', 'the(O)', 'course(O)', ""'s(O)"", 'only(O)', 'easy(O)', 'hole(O)', ',(O)', 'the(O)', 'par(O)', 'five(O)', 'second(O)', 'hole(O)', ',(O)', 'while(O)', 'Mickelson(B-PER)', 'three-putted(O)', 'for(O)', 'par(O)', 'from(O)', '25(O)', 'feet(O)', '.(O)']","Mickelson(B-PER) three-stroke(O) lead(O) was(O) cut(O) to(O) two(O) when(O) Mayfair(B-PER) birdied(O) the(O) course(O) 's(O) only(O) easy(O) hole(O) ,(O) the(O) par(O) five(O) second(O) hole(O) ,(O) while(O) Mickelson(B-PER) three-putted(O) for(O) par(O) from(O) 25(O) feet(O) .(O)","Input: Mickelson three-stroke lead was cut to two when Mayfair birdied the course 's only easy hole , the par five second hole , while Mickelson three-putted for par from 25 feet .
Output: Mickelson(B-PER) three-stroke(O) lead(O) was(O) cut(O) to(O) two(O) when(O) Mayfair(B-PER) birdied(O) the(O) course(O) 's(O) only(O) easy(O) hole(O) ,(O) the(O) par(O) five(O) second(O) hole(O) ,(O) while(O) Mickelson(B-PER) three-putted(O) for(O) par(O) from(O) 25(O) feet(O) .(O)"
13024,"['The' 'campaign' 'pits' 'Dole' ',' 'a' 'man' 'of' 'quick' 'and'
 'withering' 'wit' 'and' 'long-time' 'public' 'service' ',' 'but'
 'stilted' 'speaking' 'style' ',' 'against' 'the' 'glib' 'and' 'confident'
 'Clinton' ',' 'who' 'has' 'perfected' 'a' 'style' 'that' 'makes' 'direct'
 'eye' 'contact' 'with' 'his' 'audience' '.']","['O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","The campaign pits Dole , a man of quick and withering wit and long-time public service , but stilted speaking style , against the glib and confident Clinton , who has perfected a style that makes direct eye contact with his audience .","['The(O)', 'campaign(O)', 'pits(O)', 'Dole(B-PER)', ',(O)', 'a(O)', 'man(O)', 'of(O)', 'quick(O)', 'and(O)', 'withering(O)', 'wit(O)', 'and(O)', 'long-time(O)', 'public(O)', 'service(O)', ',(O)', 'but(O)', 'stilted(O)', 'speaking(O)', 'style(O)', ',(O)', 'against(O)', 'the(O)', 'glib(O)', 'and(O)', 'confident(O)', 'Clinton(B-PER)', ',(O)', 'who(O)', 'has(O)', 'perfected(O)', 'a(O)', 'style(O)', 'that(O)', 'makes(O)', 'direct(O)', 'eye(O)', 'contact(O)', 'with(O)', 'his(O)', 'audience(O)', '.(O)']","The(O) campaign(O) pits(O) Dole(B-PER) ,(O) a(O) man(O) of(O) quick(O) and(O) withering(O) wit(O) and(O) long-time(O) public(O) service(O) ,(O) but(O) stilted(O) speaking(O) style(O) ,(O) against(O) the(O) glib(O) and(O) confident(O) Clinton(B-PER) ,(O) who(O) has(O) perfected(O) a(O) style(O) that(O) makes(O) direct(O) eye(O) contact(O) with(O) his(O) audience(O) .(O)","Input: The campaign pits Dole , a man of quick and withering wit and long-time public service , but stilted speaking style , against the glib and confident Clinton , who has perfected a style that makes direct eye contact with his audience .
Output: The(O) campaign(O) pits(O) Dole(B-PER) ,(O) a(O) man(O) of(O) quick(O) and(O) withering(O) wit(O) and(O) long-time(O) public(O) service(O) ,(O) but(O) stilted(O) speaking(O) style(O) ,(O) against(O) the(O) glib(O) and(O) confident(O) Clinton(B-PER) ,(O) who(O) has(O) perfected(O) a(O) style(O) that(O) makes(O) direct(O) eye(O) contact(O) with(O) his(O) audience(O) .(O)"
8773,['4.' 'Sven' 'Teutenberg' '(' 'Germany' ')' 'US' 'Postal'],"['O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'B-ORG', 'I-ORG']",4. Sven Teutenberg ( Germany ) US Postal,"['4.(O)', 'Sven(B-PER)', 'Teutenberg(I-PER)', '((O)', 'Germany(B-LOC)', ')(O)', 'US(B-ORG)', 'Postal(I-ORG)']",4.(O) Sven(B-PER) Teutenberg(I-PER) ((O) Germany(B-LOC) )(O) US(B-ORG) Postal(I-ORG),"Input: 4. Sven Teutenberg ( Germany ) US Postal
Output: 4.(O) Sven(B-PER) Teutenberg(I-PER) ((O) Germany(B-LOC) )(O) US(B-ORG) Postal(I-ORG)"
6281,"['It' 'has' 'already' 'been' 'approved' 'by' 'both' 'companies' ""'""
 'boards' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",It has already been approved by both companies ' boards .,"['It(O)', 'has(O)', 'already(O)', 'been(O)', 'approved(O)', 'by(O)', 'both(O)', 'companies(O)', ""'(O)"", 'boards(O)', '.(O)']",It(O) has(O) already(O) been(O) approved(O) by(O) both(O) companies(O) '(O) boards(O) .(O),"Input: It has already been approved by both companies ' boards .
Output: It(O) has(O) already(O) been(O) approved(O) by(O) both(O) companies(O) '(O) boards(O) .(O)"
13593,"['Police' 'said' 'the' 'thieves' 'intercepted' 'a' 'woman' 'arriving' 'to'
 'work' 'at' 'the' 'canteen' ',' 'forced' 'her' 'to' 'open' 'the' 'safe'
 'where' 'takings' 'were' 'kept' 'and' 'made' 'off' 'with' 'the' 'cash'
 '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Police said the thieves intercepted a woman arriving to work at the canteen , forced her to open the safe where takings were kept and made off with the cash .","['Police(O)', 'said(O)', 'the(O)', 'thieves(O)', 'intercepted(O)', 'a(O)', 'woman(O)', 'arriving(O)', 'to(O)', 'work(O)', 'at(O)', 'the(O)', 'canteen(O)', ',(O)', 'forced(O)', 'her(O)', 'to(O)', 'open(O)', 'the(O)', 'safe(O)', 'where(O)', 'takings(O)', 'were(O)', 'kept(O)', 'and(O)', 'made(O)', 'off(O)', 'with(O)', 'the(O)', 'cash(O)', '.(O)']","Police(O) said(O) the(O) thieves(O) intercepted(O) a(O) woman(O) arriving(O) to(O) work(O) at(O) the(O) canteen(O) ,(O) forced(O) her(O) to(O) open(O) the(O) safe(O) where(O) takings(O) were(O) kept(O) and(O) made(O) off(O) with(O) the(O) cash(O) .(O)","Input: Police said the thieves intercepted a woman arriving to work at the canteen , forced her to open the safe where takings were kept and made off with the cash .
Output: Police(O) said(O) the(O) thieves(O) intercepted(O) a(O) woman(O) arriving(O) to(O) work(O) at(O) the(O) canteen(O) ,(O) forced(O) her(O) to(O) open(O) the(O) safe(O) where(O) takings(O) were(O) kept(O) and(O) made(O) off(O) with(O) the(O) cash(O) .(O)"
11349,['ANKARA' '1996-08-28'],"['B-LOC', 'O']",ANKARA 1996-08-28,"['ANKARA(B-LOC)', '1996-08-28(O)']",ANKARA(B-LOC) 1996-08-28(O),"Input: ANKARA 1996-08-28
Output: ANKARA(B-LOC) 1996-08-28(O)"
501,"['Todd' 'Woodbridge' '(' 'Australia' 'beat' 'Sebastien' 'Lareau' '('
 'Canada' ')' '6-3']","['B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O']",Todd Woodbridge ( Australia beat Sebastien Lareau ( Canada ) 6-3,"['Todd(B-PER)', 'Woodbridge(I-PER)', '((O)', 'Australia(B-LOC)', 'beat(O)', 'Sebastien(B-PER)', 'Lareau(I-PER)', '((O)', 'Canada(B-LOC)', ')(O)', '6-3(O)']",Todd(B-PER) Woodbridge(I-PER) ((O) Australia(B-LOC) beat(O) Sebastien(B-PER) Lareau(I-PER) ((O) Canada(B-LOC) )(O) 6-3(O),"Input: Todd Woodbridge ( Australia beat Sebastien Lareau ( Canada ) 6-3
Output: Todd(B-PER) Woodbridge(I-PER) ((O) Australia(B-LOC) beat(O) Sebastien(B-PER) Lareau(I-PER) ((O) Canada(B-LOC) )(O) 6-3(O)"
11353,"['It' 'said' 'the' 'military' 'presence' 'reflects' 'cooperation'
 'between' 'President' 'Saddam' 'Hussein' 'and' 'the' 'PUK' ""'s"" 'rival'
 ',' 'the' 'Kurdistan' 'Democratic' 'Party' '(' 'KDP' ')' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'O', 'O']","It said the military presence reflects cooperation between President Saddam Hussein and the PUK 's rival , the Kurdistan Democratic Party ( KDP ) .","['It(O)', 'said(O)', 'the(O)', 'military(O)', 'presence(O)', 'reflects(O)', 'cooperation(O)', 'between(O)', 'President(O)', 'Saddam(B-PER)', 'Hussein(I-PER)', 'and(O)', 'the(O)', 'PUK(B-ORG)', ""'s(O)"", 'rival(O)', ',(O)', 'the(O)', 'Kurdistan(B-ORG)', 'Democratic(I-ORG)', 'Party(I-ORG)', '((O)', 'KDP(B-ORG)', ')(O)', '.(O)']","It(O) said(O) the(O) military(O) presence(O) reflects(O) cooperation(O) between(O) President(O) Saddam(B-PER) Hussein(I-PER) and(O) the(O) PUK(B-ORG) 's(O) rival(O) ,(O) the(O) Kurdistan(B-ORG) Democratic(I-ORG) Party(I-ORG) ((O) KDP(B-ORG) )(O) .(O)","Input: It said the military presence reflects cooperation between President Saddam Hussein and the PUK 's rival , the Kurdistan Democratic Party ( KDP ) .
Output: It(O) said(O) the(O) military(O) presence(O) reflects(O) cooperation(O) between(O) President(O) Saddam(B-PER) Hussein(I-PER) and(O) the(O) PUK(B-ORG) 's(O) rival(O) ,(O) the(O) Kurdistan(B-ORG) Democratic(I-ORG) Party(I-ORG) ((O) KDP(B-ORG) )(O) .(O)"
7397,['Unknown' 'group' 'kidnaps' 'Dutch' 'couple' 'in' 'Costa' 'Rica' '.'],"['O', 'O', 'O', 'B-MISC', 'O', 'O', 'B-LOC', 'I-LOC', 'O']",Unknown group kidnaps Dutch couple in Costa Rica .,"['Unknown(O)', 'group(O)', 'kidnaps(O)', 'Dutch(B-MISC)', 'couple(O)', 'in(O)', 'Costa(B-LOC)', 'Rica(I-LOC)', '.(O)']",Unknown(O) group(O) kidnaps(O) Dutch(B-MISC) couple(O) in(O) Costa(B-LOC) Rica(I-LOC) .(O),"Input: Unknown group kidnaps Dutch couple in Costa Rica .
Output: Unknown(O) group(O) kidnaps(O) Dutch(B-MISC) couple(O) in(O) Costa(B-LOC) Rica(I-LOC) .(O)"
5074,['Togo' 'beat' 'Congo' '1-0' '(' 'halftime' '0-0' ')'],"['B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']",Togo beat Congo 1-0 ( halftime 0-0 ),"['Togo(B-LOC)', 'beat(O)', 'Congo(B-LOC)', '1-0(O)', '((O)', 'halftime(O)', '0-0(O)', ')(O)']",Togo(B-LOC) beat(O) Congo(B-LOC) 1-0(O) ((O) halftime(O) 0-0(O) )(O),"Input: Togo beat Congo 1-0 ( halftime 0-0 )
Output: Togo(B-LOC) beat(O) Congo(B-LOC) 1-0(O) ((O) halftime(O) 0-0(O) )(O)"
615,['Andreas' 'Andersson' '(' '87th' ')'],"['B-PER', 'I-PER', 'O', 'O', 'O']",Andreas Andersson ( 87th ),"['Andreas(B-PER)', 'Andersson(I-PER)', '((O)', '87th(O)', ')(O)']",Andreas(B-PER) Andersson(I-PER) ((O) 87th(O) )(O),"Input: Andreas Andersson ( 87th )
Output: Andreas(B-PER) Andersson(I-PER) ((O) 87th(O) )(O)"
12352,['9.' 'Olaf' 'Ludwig' '(' 'Germany' ')' 'Telekom' 'all' 'same' 'time'],"['O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'B-ORG', 'O', 'O', 'O']",9. Olaf Ludwig ( Germany ) Telekom all same time,"['9.(O)', 'Olaf(B-PER)', 'Ludwig(I-PER)', '((O)', 'Germany(B-LOC)', ')(O)', 'Telekom(B-ORG)', 'all(O)', 'same(O)', 'time(O)']",9.(O) Olaf(B-PER) Ludwig(I-PER) ((O) Germany(B-LOC) )(O) Telekom(B-ORG) all(O) same(O) time(O),"Input: 9. Olaf Ludwig ( Germany ) Telekom all same time
Output: 9.(O) Olaf(B-PER) Ludwig(I-PER) ((O) Germany(B-LOC) )(O) Telekom(B-ORG) all(O) same(O) time(O)"
4866,['10.' 'Neil' 'Hodgson' '(' 'Britain' ')' 'Ducati' '82'],"['O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'B-ORG', 'O']",10. Neil Hodgson ( Britain ) Ducati 82,"['10.(O)', 'Neil(B-PER)', 'Hodgson(I-PER)', '((O)', 'Britain(B-LOC)', ')(O)', 'Ducati(B-ORG)', '82(O)']",10.(O) Neil(B-PER) Hodgson(I-PER) ((O) Britain(B-LOC) )(O) Ducati(B-ORG) 82(O),"Input: 10. Neil Hodgson ( Britain ) Ducati 82
Output: 10.(O) Neil(B-PER) Hodgson(I-PER) ((O) Britain(B-LOC) )(O) Ducati(B-ORG) 82(O)"
6787,"['The' 'problem' 'arose' 'because' 'the' 'Sao' 'Paulo-Santos' 'clash'
 'was' 'selected' 'as' 'the' 'day' ""'s"" 'televised' 'live' 'match' ','
 'forcing' 'it' 'to' 'be' 'put' 'back' 'three' 'hours' 'from' 'the'
 'usual' 'kickoff' 'time' '.']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","The problem arose because the Sao Paulo-Santos clash was selected as the day 's televised live match , forcing it to be put back three hours from the usual kickoff time .","['The(O)', 'problem(O)', 'arose(O)', 'because(O)', 'the(O)', 'Sao(B-ORG)', 'Paulo-Santos(I-ORG)', 'clash(O)', 'was(O)', 'selected(O)', 'as(O)', 'the(O)', 'day(O)', ""'s(O)"", 'televised(O)', 'live(O)', 'match(O)', ',(O)', 'forcing(O)', 'it(O)', 'to(O)', 'be(O)', 'put(O)', 'back(O)', 'three(O)', 'hours(O)', 'from(O)', 'the(O)', 'usual(O)', 'kickoff(O)', 'time(O)', '.(O)']","The(O) problem(O) arose(O) because(O) the(O) Sao(B-ORG) Paulo-Santos(I-ORG) clash(O) was(O) selected(O) as(O) the(O) day(O) 's(O) televised(O) live(O) match(O) ,(O) forcing(O) it(O) to(O) be(O) put(O) back(O) three(O) hours(O) from(O) the(O) usual(O) kickoff(O) time(O) .(O)","Input: The problem arose because the Sao Paulo-Santos clash was selected as the day 's televised live match , forcing it to be put back three hours from the usual kickoff time .
Output: The(O) problem(O) arose(O) because(O) the(O) Sao(B-ORG) Paulo-Santos(I-ORG) clash(O) was(O) selected(O) as(O) the(O) day(O) 's(O) televised(O) live(O) match(O) ,(O) forcing(O) it(O) to(O) be(O) put(O) back(O) three(O) hours(O) from(O) the(O) usual(O) kickoff(O) time(O) .(O)"
3621,['Falkirk' '1' 'Partick' '0'],"['B-ORG', 'O', 'B-ORG', 'O']",Falkirk 1 Partick 0,"['Falkirk(B-ORG)', '1(O)', 'Partick(B-ORG)', '0(O)']",Falkirk(B-ORG) 1(O) Partick(B-ORG) 0(O),"Input: Falkirk 1 Partick 0
Output: Falkirk(B-ORG) 1(O) Partick(B-ORG) 0(O)"
9788,"['PERTH' ',' 'Australia' '1996-08-27']","['B-LOC', 'O', 'B-LOC', 'O']","PERTH , Australia 1996-08-27","['PERTH(B-LOC)', ',(O)', 'Australia(B-LOC)', '1996-08-27(O)']","PERTH(B-LOC) ,(O) Australia(B-LOC) 1996-08-27(O)","Input: PERTH , Australia 1996-08-27
Output: PERTH(B-LOC) ,(O) Australia(B-LOC) 1996-08-27(O)"
2225,['SOCCER' '-' 'FRENCH' 'LEAGUE' 'RESULT' '.'],"['O', 'O', 'B-MISC', 'O', 'O', 'O']",SOCCER - FRENCH LEAGUE RESULT .,"['SOCCER(O)', '-(O)', 'FRENCH(B-MISC)', 'LEAGUE(O)', 'RESULT(O)', '.(O)']",SOCCER(O) -(O) FRENCH(B-MISC) LEAGUE(O) RESULT(O) .(O),"Input: SOCCER - FRENCH LEAGUE RESULT .
Output: SOCCER(O) -(O) FRENCH(B-MISC) LEAGUE(O) RESULT(O) .(O)"
977,['31.' 'Austria' '8.05'],"['O', 'B-LOC', 'O']",31. Austria 8.05,"['31.(O)', 'Austria(B-LOC)', '8.05(O)']",31.(O) Austria(B-LOC) 8.05(O),"Input: 31. Austria 8.05
Output: 31.(O) Austria(B-LOC) 8.05(O)"
12341,"['DOETINCHEM' ',' 'Netherlands' '1996-08-29']","['B-LOC', 'O', 'B-LOC', 'O']","DOETINCHEM , Netherlands 1996-08-29","['DOETINCHEM(B-LOC)', ',(O)', 'Netherlands(B-LOC)', '1996-08-29(O)']","DOETINCHEM(B-LOC) ,(O) Netherlands(B-LOC) 1996-08-29(O)","Input: DOETINCHEM , Netherlands 1996-08-29
Output: DOETINCHEM(B-LOC) ,(O) Netherlands(B-LOC) 1996-08-29(O)"
8211,['Divisionn' 'two'],"['O', 'O']",Divisionn two,"['Divisionn(O)', 'two(O)']",Divisionn(O) two(O),"Input: Divisionn two
Output: Divisionn(O) two(O)"
9786,"['The' 'pilot' 'said' 'several' 'hijackers' 'appeared' 'to' 'be' 'placed'
 'around' 'the' 'plane' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",The pilot said several hijackers appeared to be placed around the plane .,"['The(O)', 'pilot(O)', 'said(O)', 'several(O)', 'hijackers(O)', 'appeared(O)', 'to(O)', 'be(O)', 'placed(O)', 'around(O)', 'the(O)', 'plane(O)', '.(O)']",The(O) pilot(O) said(O) several(O) hijackers(O) appeared(O) to(O) be(O) placed(O) around(O) the(O) plane(O) .(O),"Input: The pilot said several hijackers appeared to be placed around the plane .
Output: The(O) pilot(O) said(O) several(O) hijackers(O) appeared(O) to(O) be(O) placed(O) around(O) the(O) plane(O) .(O)"
946,['The' 'UEFA' 'Fair' 'Play' 'rankings' 'are' ':' '1' '.'],"['O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O']",The UEFA Fair Play rankings are : 1 .,"['The(O)', 'UEFA(B-MISC)', 'Fair(I-MISC)', 'Play(I-MISC)', 'rankings(O)', 'are(O)', ':(O)', '1(O)', '.(O)']",The(O) UEFA(B-MISC) Fair(I-MISC) Play(I-MISC) rankings(O) are(O) :(O) 1(O) .(O),"Input: The UEFA Fair Play rankings are : 1 .
Output: The(O) UEFA(B-MISC) Fair(I-MISC) Play(I-MISC) rankings(O) are(O) :(O) 1(O) .(O)"
